address,area,rooms,criteria,price,Neighbourhood,longitude,latitude
"Herrfurthplatz 4, Neukölln (Neukölln), Berlin",70.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",254268.0,Neukölln,13.42147,52.47749
"Tegel (Reinickendorf), Berlin",57.0,2.0,"['Balkon/Terrasse', 'Einbauküche']",159000.0,Reinickendorf,13.3497,52.57546
"Tiergarten (Tiergarten), Berlin",106.0,3.0,['Einbauküche'],359000.0,Tiergarten,13.37171,52.5196
"Bergstrasse 1, Mitte (Mitte), Berlin",70.0,3.0,"['Provisionsfrei*', 'Einbauküche', 'Gäste-WC', '+1']",380000.0,Mitte,13.39573,52.52935
"Wedding (Wedding), Berlin",57.0,2.0,"['Balkon/Terrasse', 'Keller', 'Aufzug']",322000.0,Wedding,13.35474,52.54782
"Nürnberger Straße 27, Charlottenburg (Charlottenburg), Berlin",112.0,3.0,"['Balkon/Terrasse', 'Keller']",679000.0,Charlottenburg,13.33618,52.50047
"Charlottenburg (Charlottenburg), Berlin",73.0,2.0,"['Garten', 'Keller', 'Stufenlos']",389000.0,Charlottenburg,13.29005,52.533
"Buch (Pankow), Berlin",49.0,2.0,"['Balkon/Terrasse', 'Keller']",110000.0,Pankow,13.40248,52.56926
"Schmargendorf (Wilmersdorf), Berlin",55.0,2.0,['Keller'],210000.0,Wilmersdorf,13.30825,52.48276
"Spandau (Spandau), Berlin",44.0,1.5,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",150000.0,Spandau,13.20217,52.53487
"Steglitzer Damm 53 b, Steglitz (Steglitz), Berlin",56.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Einbauküche', '+1']",295000.0,Steglitz,13.34556,52.45067
"Kreuzberg (Kreuzberg), Berlin",93.0,3.0,"['Balkon/Terrasse', 'Keller', 'Aufzug']",349449.0,Kreuzberg,13.38085,52.48974
"Kreuzberg (Kreuzberg), Berlin",136.0,4.0,['Aufzug'],508999.0,Kreuzberg,13.38085,52.48974
"Kreuzberg (Kreuzberg), Berlin",92.0,3.0,"['Balkon/Terrasse', 'Aufzug']",343499.0,Kreuzberg,13.38085,52.48974
"Kreuzberg (Kreuzberg), Berlin",64.0,2.5,"['Balkon/Terrasse', 'Aufzug']",257959.0,Kreuzberg,13.38085,52.48974
"Tiergarten (Tiergarten), Berlin",46.0,1.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",225400.0,Tiergarten,13.37171,52.5196
"Grunewald (Wilmersdorf), Berlin",140.0,5.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+1']",788000.0,Wilmersdorf,13.3152,52.48977
"Charlottenburg (Charlottenburg), Berlin",79.0,3.0,,350000.0,Charlottenburg,13.29005,52.533
"Corinthstraße 28, Friedrichshain (Friedrichshain), Berlin",74.0,3.0,"['Balkon/Terrasse', 'Keller']",339000.0,Friedrichshain,13.45998,52.50045
"Stubenrauchstraße 48, Friedenau (Schöneberg), Berlin",95.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Garten', '+1']",479000.0,Schöneberg,13.32395,52.47419
"Friedenau (Schöneberg), Berlin",131.0,5.0,"['Balkon/Terrasse', 'Keller']",650000.0,Schöneberg,13.33741,52.46713
"Friedrichshain (Friedrichshain), Berlin",130.0,4.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+1']",750000.0,Friedrichshain,13.43073,52.52883
"Hoeschweg 12, Lichtenrade (Tempelhof), Berlin",123.0,3.0,,324000.0,Tempelhof,13.38389,52.39027
"Hoeschweg 12, Lichtenrade (Tempelhof), Berlin",65.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",168000.0,Tempelhof,13.38389,52.39027
"Tegel (Reinickendorf), Berlin",106.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+3']",625000.0,Reinickendorf,13.3497,52.57546
"Friedenau (Schöneberg), Berlin",116.0,4.0,"['Balkon/Terrasse', 'Keller']",595000.0,Schöneberg,13.33741,52.46713
"Lichterfelde (Steglitz), Berlin",80.0,2.0,"['Einbauküche', 'Garten']",250000.0,Steglitz,13.31894,52.43294
"Nikolassee (Zehlendorf), Berlin",120.0,4.5,"['Balkon/Terrasse', 'Einbauküche', 'Garten']",500000.0,Zehlendorf,13.19739,52.41885
"Charlottenburg (Charlottenburg), Berlin",55.0,2.0,['Einbauküche'],320000.0,Charlottenburg,13.29005,52.533
"Grunewald (Wilmersdorf), Berlin",75.0,3.0,['Garten'],449000.0,Wilmersdorf,13.3152,52.48977
"Frankfurter Allee 9, Friedrichshain (Friedrichshain), Berlin",70.0,2.0,"['Provisionsfrei*', 'Keller', 'Aufzug']",269500.0,Friedrichshain,13.45663,52.51609
"Bossestraße 8, Friedrichshain (Friedrichshain), Berlin",53.0,2.0,['Balkon/Terrasse'],249000.0,Friedrichshain,13.46024,52.50016
"Bossestraße 8, Friedrichshain (Friedrichshain), Berlin",51.0,2.0,['Balkon/Terrasse'],239000.0,Friedrichshain,13.46024,52.50016
"Mitte (Mitte), Berlin",63.0,2.0,"['Gäste-WC', 'Aufzug']",448000.0,Mitte,13.38717,52.51796
"Linienstraße 71, Mitte (Mitte), Berlin",79.0,2.5,['Keller'],620000.0,Mitte,13.4028,52.52907
"Karlshorst (Lichtenberg), Berlin",50.0,1.0,['Keller'],139500.0,Lichtenberg,13.48088,52.51618
"Steglitz (Steglitz), Berlin",136.0,3.0,"['Balkon/Terrasse', 'Einbauküche']",629000.0,Steglitz,13.36061,52.44677
"Ossietzkystraße 09, Pankow (Pankow), Berlin",185.0,6.0,"['Balkon/Terrasse', 'Keller', 'Gäste-WC']",939000.0,Pankow,13.40809,52.57281
"Fürst-Bismarck-Str. 21, Waidmannslust (Reinickendorf), Berlin",23.0,1.0,['Provisionsfrei*'],125000.0,Reinickendorf,13.3132,52.60801
"Dahlem (Zehlendorf), Berlin",104.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+2']",520000.0,Zehlendorf,13.28054,52.43457
"Dolziger Str. 13, Friedrichshain (Friedrichshain), Berlin",71.0,3.0,['Provisionsfrei*'],359000.0,Friedrichshain,13.46584,52.51912
"Heinersdorfer Str. 35, Weißensee (Weißensee), Berlin",60.0,2.0,"['Provisionsfrei*', 'Aufzug']",233000.0,Weißensee,13.4323,52.55644
"Dahlem (Zehlendorf), Berlin",115.0,4.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",690000.0,Zehlendorf,13.28054,52.43457
"Dahlem (Zehlendorf), Berlin",110.0,3.0,,830000.0,Zehlendorf,13.28054,52.43457
"Alt-Moabit 73A, Tiergarten (Tiergarten), Berlin",50.0,2.0,,209000.0,Tiergarten,13.35261,52.50937
"Alt-Moabit 73A, Tiergarten (Tiergarten), Berlin",61.0,2.0,,259000.0,Tiergarten,13.35261,52.50937
"Schöneberg (Schöneberg), Berlin",126.0,4.0,"['Balkon/Terrasse', 'Aufzug']",419000.0,Schöneberg,13.35117,52.4727
"Stendaler Straße 10, Tiergarten (Tiergarten), Berlin",64.0,2.0,"['Provisionsfrei*', 'Keller', 'Aufzug']",309900.0,Tiergarten,13.3650328,52.5099767
"Havelberger Straße 10, Tiergarten (Tiergarten), Berlin",83.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller', '+1']",298900.0,Tiergarten,13.3650328,52.5099767
"Havelberger Straße 10, Tiergarten (Tiergarten), Berlin",82.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller', '+1']",297900.0,Tiergarten,13.3650328,52.5099767
"Havelberger Straße 10, Tiergarten (Tiergarten), Berlin",90.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller', '+1']",324900.0,Tiergarten,13.3650328,52.5099767
"Havelberger Straße 10, Tiergarten (Tiergarten), Berlin",85.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller', '+1']",305900.0,Tiergarten,13.3650328,52.5099767
"Havelberger Straße 10, Tiergarten (Tiergarten), Berlin",74.0,2.0,"['Provisionsfrei*', 'Keller', 'Aufzug']",269900.0,Tiergarten,13.3650328,52.5099767
"Havelberger Straße 11, Tiergarten (Tiergarten), Berlin",67.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller', '+1']",242900.0,Tiergarten,13.3646204,52.509908
"Havelberger Straße 11, Tiergarten (Tiergarten), Berlin",65.0,2.0,"['Provisionsfrei*', 'Keller', 'Aufzug']",234900.0,Tiergarten,13.3646204,52.509908
"Havelberger Straße 11, Tiergarten (Tiergarten), Berlin",43.0,1.0,"['Provisionsfrei*', 'Keller', 'Aufzug']",155900.0,Tiergarten,13.3646204,52.509908
"Stendaler Straße 10, Tiergarten (Tiergarten), Berlin",64.0,2.0,"['Provisionsfrei*', 'Keller', 'Aufzug']",304900.0,Tiergarten,13.3650328,52.5099767
"Havelberger Straße 11, Tiergarten (Tiergarten), Berlin",49.0,1.0,"['Provisionsfrei*', 'Keller', 'Aufzug']",175900.0,Tiergarten,13.3646204,52.509908
"Buckow (Neukölln), Berlin",150.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+2']",480000.0,Neukölln,13.43541,52.48078
"Rudolf-Schwarz-Straße 26, Prenzlauer Berg (Prenzlauer Berg), Berlin",59.0,2.0,['Provisionsfrei*'],310000.0,Prenzlauer Berg,13.44346,52.53447
"Zehlendorf (Zehlendorf), Berlin",69.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Einbauküche', '+2']",299999.0,Zehlendorf,12.27021,53.86947
"Kreuzberg (Kreuzberg), Berlin",128.0,4.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",899000.0,Kreuzberg,13.38085,52.48974
"Tempelhof (Tempelhof), Berlin",69.0,3.0,"['Balkon/Terrasse', 'Einbauküche']",259000.0,Tempelhof,13.38937,52.46579
"Mitte (Mitte), Berlin",98.0,4.0,"['Einbauküche', 'Aufzug']",485000.0,Mitte,13.38717,52.51796
"Hermsdorf (Reinickendorf), Berlin",151.0,4.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",697682.0,Reinickendorf,13.3497,52.57546
"Hermsdorf (Reinickendorf), Berlin",132.0,4.5,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+2']",609500.0,Reinickendorf,13.3497,52.57546
"Hermsdorf (Reinickendorf), Berlin",68.0,2.0,"['Balkon/Terrasse', 'Garten']",320000.0,Reinickendorf,13.3497,52.57546
"Sybelstraße 31, Charlottenburg (Charlottenburg), Berlin",74.0,2.0,"['Provisionsfrei*', 'Keller', 'Gäste-WC', '+1']",564000.0,Charlottenburg,13.29789,52.50202
"Steglitz (Steglitz), Berlin",70.0,3.0,['Provisionsfrei*'],370000.0,Steglitz,13.36061,52.44677
"Wilmersdorf (Wilmersdorf), Berlin",66.0,2.5,"['Einbauküche', 'Keller']",367000.0,Wilmersdorf,13.3311,52.48665
"Buckow (Neukölln), Berlin",87.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",359000.0,Neukölln,13.43541,52.48078
"Rodenbergstraße 53, Prenzlauer Berg (Prenzlauer Berg), Berlin",93.0,2.0,"['Balkon/Terrasse', 'Keller', 'Aufzug']",457000.0,Prenzlauer Berg,13.42115,52.54965
"Pankstraße 26, Wedding (Wedding), Berlin",76.0,3.0,['Keller'],265000.0,Wedding,13.37485,52.54792
"Severingstraße 25, Buckow (Neukölln), Berlin",87.0,3.0,"['Balkon/Terrasse', 'Garten', 'Aufzug']",275940.0,Neukölln,13.44856,52.42937
"Grunewald (Wilmersdorf), Berlin",110.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+2']",580000.0,Wilmersdorf,13.3152,52.48977
"Severingstraße 25, Buckow (Neukölln), Berlin",79.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+1']",285010.0,Neukölln,13.44856,52.42937
"Stephanstr. 52, Tiergarten (Tiergarten), Berlin",71.0,3.0,"['Einbauküche', 'Keller']",355700.0,Tiergarten,13.35315,52.50928
"Schreinerstraße 29, Friedrichshain (Friedrichshain), Berlin",43.0,1.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",262000.0,Friedrichshain,13.47107,52.51618
"Friedrichshain (Friedrichshain), Berlin",69.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",350000.0,Friedrichshain,13.43073,52.52883
"Charlottenburg (Charlottenburg), Berlin",78.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",459000.0,Charlottenburg,13.29005,52.533
"Tiergarten (Tiergarten), Berlin",95.0,4.0,['Balkon/Terrasse'],449000.0,Tiergarten,13.37171,52.5196
"Lindenallee 2, Weißensee (Weißensee), Berlin",44.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",170000.0,Weißensee,13.46206,52.55024
"Pankow (Pankow), Berlin",56.0,2.5,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",163000.0,Pankow,13.40248,52.56926
"Modersohnstr. 65, Friedrichshain (Friedrichshain), Berlin",55.0,1.5,['Provisionsfrei*'],299000.0,Friedrichshain,13.45646,52.50156
"Schönhauser Straße 18 A, Steglitz (Steglitz), Berlin",73.0,3.0,['Keller'],349000.0,Steglitz,13.33559,52.4608
"Schönhauser Straße 18 A, Steglitz (Steglitz), Berlin",78.0,3.0,['Keller'],369000.0,Steglitz,13.33559,52.4608
"Plänterwald (Treptow), Berlin",105.0,4.0,,395000.0,Treptow,13.47691,52.48628
"Schönhauser Straße 18 A, Steglitz (Steglitz), Berlin",83.0,3.0,"['Balkon/Terrasse', 'Keller']",389000.0,Steglitz,13.33559,52.4608
"Torellstraße 5, Friedrichshain (Friedrichshain), Berlin",82.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",330000.0,Friedrichshain,13.44823,52.51117
"Tegel (Reinickendorf), Berlin",89.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",395000.0,Reinickendorf,13.3497,52.57546
"Puchanstraße 33, Köpenick (Köpenick), Berlin",100.0,4.0,['Balkon/Terrasse'],440000.0,Köpenick,13.57707,52.45337
"Tempelhof (Tempelhof), Berlin",90.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Aufzug']",475000.0,Tempelhof,13.38937,52.46579
"Friedrichshain (Friedrichshain), Berlin",90.0,3.0,['Einbauküche'],380000.0,Friedrichshain,13.43073,52.52883
"Friedrichshagen (Köpenick), Berlin",69.0,2.0,"['Balkon/Terrasse', 'Aufzug']",250000.0,Köpenick,13.58933,52.45134
"Britzer Straße 19A, Niederschöneweide (Treptow), Berlin",69.0,3.0,"['Provisionsfrei*', 'Keller']",304974.0,Treptow,13.51717,52.45335
"Britzer Straße 19A, Niederschöneweide (Treptow), Berlin",87.0,3.0,"['Provisionsfrei*', 'Keller', 'Gäste-WC']",394312.0,Treptow,13.51717,52.45335
"Glinkastraße 17-21, Mitte (Mitte), Berlin",30.0,1.0,['Aufzug'],408000.0,Mitte,13.38629,52.51301
"Dieffenbachstraße 56, Kreuzberg (Kreuzberg), Berlin",69.0,2.0,,431250.0,Kreuzberg,13.41707,52.49263
"Dieffenbachstraße 56, Kreuzberg (Kreuzberg), Berlin",69.0,2.0,,431250.0,Kreuzberg,13.41707,52.49263
"Buckow (Neukölln), Berlin",88.0,3.0,"['Balkon/Terrasse', 'Keller', 'Aufzug']",245000.0,Neukölln,13.43541,52.48078
"Buch (Pankow), Berlin",97.0,4.0,"['Balkon/Terrasse', 'Garten', 'Gäste-WC']",245000.0,Pankow,13.40248,52.56926
"Köpenick (Köpenick), Berlin",52.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+3']",170000.0,Köpenick,13.57474,52.44602
"Naugader Str. 39, Prenzlauer Berg (Prenzlauer Berg), Berlin",42.0,1.0,"['Einbauküche', 'Keller']",160000.0,Prenzlauer Berg,13.42189,52.52835
"Mitte (Mitte), Berlin",75.0,3.0,"['Provisionsfrei*', 'Keller']",367924.0,Mitte,13.38717,52.51796
"Puchanstraße 29, Köpenick (Köpenick), Berlin",37.0,1.0,"['Provisionsfrei*', 'Keller']",148000.0,Köpenick,13.57747,52.4536
"Keithstraße 33, Tiergarten (Tiergarten), Berlin",77.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller', '+2']",308440.0,Tiergarten,13.34662,52.50514
"Nürnberger Straße 27, Charlottenburg (Charlottenburg), Berlin",112.0,3.0,"['Balkon/Terrasse', 'Keller']",599000.0,Charlottenburg,13.33618,52.50047
"Nürnberger Straße 27, Charlottenburg (Charlottenburg), Berlin",112.0,3.0,"['Balkon/Terrasse', 'Keller']",579000.0,Charlottenburg,13.33618,52.50047
"Friedrichshain (Friedrichshain), Berlin",62.0,2.0,,226000.0,Friedrichshain,13.43073,52.52883
"Orankestr. 57, Alt-Hohenschönhausen (Hohenschönhausen), Berlin",86.0,3.0,"['Balkon/Terrasse', 'Aufzug']",375000.0,Hohenschönhausen,13.48068,52.54694
"Lichterfelde (Steglitz), Berlin",88.0,3.0,"['Balkon/Terrasse', 'Garten', 'Gäste-WC']",398000.0,Steglitz,13.31894,52.43294
"Friedrichshain (Friedrichshain), Berlin",31.0,1.0,,117000.0,Friedrichshain,13.43073,52.52883
"Nürnberger Straße 27, Charlottenburg (Charlottenburg), Berlin",112.0,3.0,"['Balkon/Terrasse', 'Keller']",599000.0,Charlottenburg,13.33618,52.50047
"Lankwitz (Steglitz), Berlin",115.0,5.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",399000.0,Steglitz,13.36236,52.43664
"Lausitzer Straße 34, Kreuzberg (Kreuzberg), Berlin",121.0,4.0,,779000.0,Kreuzberg,13.42741,52.49571
"Streitstr. 63, Spandau (Spandau), Berlin",46.0,2.0,"['Balkon/Terrasse', 'Keller']",135000.0,Spandau,13.20798,52.56043
"Tiergarten (Tiergarten), Berlin",52.0,2.0,['Keller'],189000.0,Tiergarten,13.37171,52.5196
"Dahlmannstraße 15, Charlottenburg (Charlottenburg), Berlin",43.0,1.0,"['Provisionsfrei*', 'Keller']",240000.0,Charlottenburg,13.30372,52.50016
"Lausitzer Straße 34, Kreuzberg (Kreuzberg), Berlin",119.0,3.0,,759000.0,Kreuzberg,13.42741,52.49571
"Lausitzer Straße 34, Kreuzberg (Kreuzberg), Berlin",28.0,1.0,,227000.0,Kreuzberg,13.42741,52.49571
"Zehlendorf (Zehlendorf), Berlin",62.0,2.0,"['Balkon/Terrasse', 'Keller']",237000.0,Zehlendorf,12.27021,53.86947
"Mariendorf (Tempelhof), Berlin",63.0,2.0,"['Einbauküche', 'Keller']",237500.0,Tempelhof,13.38449,52.45321
"Klaustaler Straße 34, Charlottenburg (Charlottenburg), Berlin",81.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",429300.0,Charlottenburg,13.31363,52.52432
"Kniprodestraße 104, Prenzlauer Berg (Prenzlauer Berg), Berlin",44.0,2.0,['Provisionsfrei*'],230000.0,Prenzlauer Berg,13.44408,52.534
"Braunschweiger Straße 49, Neukölln (Neukölln), Berlin",62.0,2.0,"['Provisionsfrei*', 'Keller']",336900.0,Neukölln,13.44707,52.47093
"Degnerstraße 20 a,b, Alt-Hohenschönhausen (Hohenschönhausen), Berlin",120.0,4.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller', '+2']",481520.0,Hohenschönhausen,13.49586,52.54746
"Prenzlauer Berg (Prenzlauer Berg), Berlin",80.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",485000.0,Prenzlauer Berg,13.41931,52.52857
"Neukölln (Neukölln), Berlin",79.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",390000.0,Neukölln,13.45521,52.46334
"Lichtenberg (Lichtenberg), Berlin",196.0,2.0,"['Balkon/Terrasse', 'Keller']",749000.0,Lichtenberg,13.96884,51.17671
"Lausitzer Straße 34, Kreuzberg (Kreuzberg), Berlin",118.0,4.0,,999000.0,Kreuzberg,13.42741,52.49571
"Prenzlauer Berg (Prenzlauer Berg), Berlin",70.0,2.0,"['Balkon/Terrasse', 'Garten', 'Keller', '+1']",390000.0,Prenzlauer Berg,13.41931,52.52857
"Grunewald (Wilmersdorf), Berlin",102.0,4.0,"['Balkon/Terrasse', 'Einbauküche']",569000.0,Wilmersdorf,13.3152,52.48977
"Puchanstraße 33, Köpenick (Köpenick), Berlin",90.0,3.0,['Balkon/Terrasse'],399500.0,Köpenick,13.57707,52.45337
"Puchanstraße 33, Köpenick (Köpenick), Berlin",82.0,3.0,['Balkon/Terrasse'],364200.0,Köpenick,13.57707,52.45337
"Puchanstraße 33, Köpenick (Köpenick), Berlin",105.0,4.0,['Balkon/Terrasse'],462000.0,Köpenick,13.57707,52.45337
"Celsiusstraße 37, Lichterfelde (Steglitz), Berlin",78.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+2']",299000.0,Steglitz,13.31323,52.41496
"Boddinstraße 61, Neukölln (Neukölln), Berlin",61.0,2.0,"['Balkon/Terrasse', 'Aufzug']",295344.0,Neukölln,13.43324,52.48072
"Mahlsdorf (Hellersdorf), Berlin",67.0,2.0,"['Balkon/Terrasse', 'Aufzug']",180000.0,Hellersdorf,13.62694,52.53014
"Alt-Moabit 73 A, Tiergarten (Tiergarten), Berlin",119.0,3.0,['Balkon/Terrasse'],509000.0,Tiergarten,13.35261,52.50937
"Schönhauser Str. 18a, Steglitz (Steglitz), Berlin",75.0,2.5,"['Garten', 'Keller']",379000.0,Steglitz,13.33559,52.4608
"Spandau (Spandau), Berlin",53.0,1.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",160000.0,Spandau,13.20217,52.53487
"Grünlingweg 9, Buckow (Neukölln), Berlin",47.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",160000.0,Neukölln,13.45592,52.44089
"Marienfelde (Tempelhof), Berlin",94.0,3.0,"['Einbauküche', 'Garten', 'Keller', '+1']",249000.0,Tempelhof,13.36733,52.41262
"Wrangelstraße 94, Kreuzberg (Kreuzberg), Berlin",33.0,1.0,,215000.0,Kreuzberg,13.43925,52.49983
"Alt-Moabit 73, Tiergarten (Tiergarten), Berlin",63.0,2.0,"['Balkon/Terrasse', 'Keller']",259000.0,Tiergarten,13.35261,52.50937
"Kaiserdamm 36, Charlottenburg (Charlottenburg), Berlin",42.0,1.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Aufzug']",230000.0,Charlottenburg,13.28646,52.51055
"Spandau (Spandau), Berlin",69.0,3.0,"['Balkon/Terrasse', 'Keller']",194900.0,Spandau,13.20217,52.53487
"Linienstraße 71, Mitte (Mitte), Berlin",109.0,4.0,['Keller'],870000.0,Mitte,13.4028,52.52907
"Spandau (Spandau), Berlin",53.0,2.0,['Keller'],142500.0,Spandau,13.20217,52.53487
"Rheingaustraße 19, Friedenau (Schöneberg), Berlin",52.0,2.0,"['Balkon/Terrasse', 'Keller']",239000.0,Schöneberg,13.32128,52.47103
"Rheingaustraße 19, Friedenau (Schöneberg), Berlin",60.0,2.0,"['Balkon/Terrasse', 'Keller']",269000.0,Schöneberg,13.32128,52.47103
"Neukölln (Neukölln), Berlin",37.0,1.0,,125000.0,Neukölln,13.45521,52.46334
"Rheingaustraße 19, Friedenau (Schöneberg), Berlin",59.0,2.0,"['Balkon/Terrasse', 'Keller']",279000.0,Schöneberg,13.32128,52.47103
"Pufendorfstraße 6b, Friedrichshain (Friedrichshain), Berlin",51.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",349500.0,Friedrichshain,13.43888,52.52309
"Togostraße 8, Wedding (Wedding), Berlin",90.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",359000.0,Wedding,13.3469,52.54991
"Lichterfelde (Steglitz), Berlin",75.0,3.0,"['Balkon/Terrasse', 'Keller', 'Gäste-WC']",320000.0,Steglitz,13.31894,52.43294
"Köpenick (Köpenick), Berlin",54.0,2.0,"['Einbauküche', 'Keller']",156660.0,Köpenick,13.57474,52.44602
"Prenzlauer Berg (Prenzlauer Berg), Berlin",72.0,3.0,"['Einbauküche', 'Keller', 'Aufzug']",429000.0,Prenzlauer Berg,13.41931,52.52857
"Wilmersdorf (Wilmersdorf), Berlin",148.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",695000.0,Wilmersdorf,13.3311,52.48665
"Schöneberg (Schöneberg), Berlin",68.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",222000.0,Schöneberg,13.35117,52.4727
"Wilmersdorf (Wilmersdorf), Berlin",110.0,4.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",495000.0,Wilmersdorf,13.3311,52.48665
"Schöneberg (Schöneberg), Berlin",81.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",280000.0,Schöneberg,13.35117,52.4727
"Spandauer Burgwall 7, Spandau (Spandau), Berlin",131.0,4.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Einbauküche', '+2']",711692.0,Spandau,13.19722,52.52774
"Wilmersdorf (Wilmersdorf), Berlin",100.0,4.0,"['Balkon/Terrasse', 'Einbauküche', 'Aufzug']",420000.0,Wilmersdorf,13.3311,52.48665
"Stubenrauchstraße 48, Friedenau (Schöneberg), Berlin",97.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",504000.0,Schöneberg,13.32395,52.47419
"Berliner Straße 88 A, Waidmannslust (Reinickendorf), Berlin",95.0,3.0,['Balkon/Terrasse'],400000.0,Reinickendorf,13.31207,52.62401
"Schöneberg (Schöneberg), Berlin",60.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Aufzug']",235000.0,Schöneberg,13.35117,52.4727
"Spandau (Spandau), Berlin",82.0,3.0,['Balkon/Terrasse'],325000.0,Spandau,13.20217,52.53487
"Karower Straße 7, Buch (Pankow), Berlin",164.0,5.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+3']",725000.0,Pankow,13.50024,52.63408
"Niederschönhausen (Pankow), Berlin",48.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",147000.0,Pankow,13.40363,52.58266
"Zehlendorf (Zehlendorf), Berlin",55.0,2.0,,215000.0,Zehlendorf,12.27021,53.86947
"Zehlendorf (Zehlendorf), Berlin",66.0,3.0,,280000.0,Zehlendorf,12.27021,53.86947
"Zehlendorf (Zehlendorf), Berlin",36.0,1.0,,150000.0,Zehlendorf,12.27021,53.86947
"Prenzlauer Berg (Prenzlauer Berg), Berlin",66.0,2.5,"['Provisionsfrei*', 'Einbauküche', 'Keller']",350000.0,Prenzlauer Berg,13.41931,52.52857
"Rosenthal (Pankow), Berlin",60.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+1']",260000.0,Pankow,13.37777,52.59978
"Spanische Allee  111a, Nikolassee (Zehlendorf), Berlin",104.0,4.0,"['Balkon/Terrasse', 'Garten', 'Keller', '+1']",395000.0,Zehlendorf,13.19916,52.43454
"An der Filmfabrik 15, Köpenick (Köpenick), Berlin",126.0,4.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+3']",590000.0,Köpenick,13.58603,52.44973
"Manteuffelstr. 55, Kreuzberg (Kreuzberg), Berlin",96.0,2.0,['Provisionsfrei*'],575000.0,Kreuzberg,13.42465,52.49751
"Modersohnstr. 65, Friedrichshain (Friedrichshain), Berlin",52.0,2.0,['Provisionsfrei*'],305000.0,Friedrichshain,13.45646,52.50156
