id,categories
24,Bistro
24,Spa
24,Hostel
24,Hotel
24,Restaurant
24,Indie Movie Theater
24,Hotel
24,Theater
24,Racecourse
24,Gym / Fitness Center
24,Gift Shop
24,Bar
24,Thai Restaurant
24,Vegetarian / Vegan Restaurant
24,Hotel
24,Plaza
24,Nightclub
25,Nightclub
25,Bed & Breakfast
25,Frozen Yogurt Shop
25,History Museum
25,Eastern European Restaurant
25,Nightclub
25,General Entertainment
25,Kebab Restaurant
25,Hostel
25,Gym / Fitness Center
25,Hotel
25,Seafood Restaurant
25,Optical Shop
25,Christmas Market
25,German Restaurant
25,History Museum
25,Grocery Store
25,Eastern European Restaurant
25,Outdoor Supply Store
25,Chinese Restaurant
25,Bar
25,Beach Bar
25,Restaurant
25,Vietnamese Restaurant
25,Bistro
25,Cosmetics Shop
25,Park
25,Outdoor Supply Store
25,Italian Restaurant
25,Sushi Restaurant
25,Bakery
25,Sushi Restaurant
25,Electronics Store
25,Event Space
25,Bistro
25,Bowling Alley
25,Indian Restaurant
25,Photography Studio
25,Cosmetics Shop
25,Nightclub
25,Drugstore
25,Café
25,Shopping Mall
25,Middle Eastern Restaurant
25,Café
25,Supermarket
25,Clothing Store
25,Supermarket
25,Nightclub
25,German Restaurant
25,Dance Studio
25,Bakery
25,Sandwich Place
25,Fast Food Restaurant
25,Tourist Information Center
25,Motorcycle Shop
25,Gift Shop
25,Boat or Ferry
25,Nightclub
25,Asian Restaurant
25,Basketball Court
25,Hobby Shop
26,Indie Theater
26,Event Space
26,Gourmet Shop
26,Bakery
26,Italian Restaurant
26,Italian Restaurant
26,German Restaurant
26,Pet Store
26,Supermarket
26,Organic Grocery
26,Supermarket
26,Tram Station
26,Tram Station
26,Bakery
26,Supermarket
27,Indie Theater
27,Event Space
27,Gourmet Shop
27,Bakery
27,Italian Restaurant
27,Italian Restaurant
27,German Restaurant
27,Pet Store
27,Supermarket
27,Organic Grocery
27,Supermarket
27,Tram Station
27,Tram Station
27,Bakery
27,Supermarket
28,Gym / Fitness Center
28,Hotel
28,Gym / Fitness Center
28,Boutique
28,Hotel
28,Movie Theater
28,Hotel
28,Roof Deck
28,Bistro
28,Spa
28,Restaurant
28,Hostel
28,Indie Movie Theater
28,Hotel
28,Gift Shop
28,Hotel
28,Theater
28,Stationery Store
28,Racecourse
28,Bar
28,Thai Restaurant
28,Gym / Fitness Center
28,Men's Store
28,Vegetarian / Vegan Restaurant
28,Music Venue
28,Plaza
28,Vietnamese Restaurant
28,Plaza
28,Hotel
28,Cosmetics Shop
29,Gym / Fitness Center
29,Boutique
29,Movie Theater
29,Hotel
29,Roof Deck
29,Hotel
29,Bistro
29,Spa
29,Gym / Fitness Center
29,Hotel
29,Restaurant
29,Indie Movie Theater
29,Theater
29,Bar
29,Thai Restaurant
29,Gym / Fitness Center
29,Stationery Store
29,Hostel
29,Hotel
